Station Code,Name of Monitoring Location,State Name,Temp_Min,Temp_Max,pH_Min,pH_Max,Conductivity_Min,Conductivity_Max,BOD_Min,DOB_Max,Nitrate?N + Nitrite_N Min,Nitrate?N + Nitrite_N Max,Fecal Coliform_Min,Fecal Coliform_Max,Total Coliform_Min,Total Coliform_Max,Total Dissolved Solids_Min,Total Dissolved Solids_Max,Fluoride_Min,Fluoride_Max,Arsenic_Min,Arsenic_Max,Drinkability
1649,"KHANDAGIRI AREA,BHUBANESWAR",ODISHA,20.0,28.0,5.7,6.9,172.0,268.0,5.7,5.0,0.61,1.12,1.8,1.8,1.8,1.8,470.0,578.0,0.33,0.8,0.01,0.01,Drinkable
1650,"CAPITAL HOSPITAL AREA,BHUBANESWAR",ODISHA,20.0,28.0,6.6,7.1,247.0,256.0,6.6,5.0,0.94,3.42,1.8,1.8,1.8,1.8,470.0,578.0,0.21,0.63,0.01,0.01,Drinkable
1651,"OLD TOWN? SAMANTARAPURAREA, BHUBANESWAR",ODISHA,20.0,28.0,6.9,7.1,426.0,485.0,6.9,5.0,1.04,2.11,350.0,350.0,920.0,920.0,470.0,578.0,0.44,0.82,0.01,0.01,Not Drinkable
1652,"KALPANA ? LAXMISAGAR AREA,BHUBANESWAR",ODISHA,20.0,28.0,5.3,6.8,237.0,287.0,5.3,5.0,1.32,4.07,1.8,1.8,1.8,1.8,470.0,578.0,0.32,0.6,0.01,0.01,Not Drinkable
1653,"MANCHESWAR INDUSTRIAL AREA, BHUBANESWAR /CHANDRASHEKHARPUR",ODISHA,20.0,26.0,5.5,7.4,140.0,286.0,5.5,1.1,1.22,2.1,79.0,79.0,350.0,350.0,470.0,578.0,0.27,0.47,0.01,0.01,Not Drinkable
1654,"SECRETARIAT? GOVERNOR HOUSE? OLD BUS STAND AREA,BHUBANESWAR",ODISHA,25.0,27.0,6.5,6.7,352.0,372.0,6.5,5.0,1.52,4.49,22.0,140.0,49.0,1600.0,470.0,578.0,0.22,0.63,0.01,0.01,Not Drinkable
1655,"NEAR SEA BEACH, PURI",ODISHA,25.0,30.0,7.3,7.9,285.0,4498.0,7.3,1.6,1.92,10.23,1.8,1.8,1.8,1.8,470.0,578.0,0.24,0.26,0.01,0.01,Not Drinkable
1656,"NEAR JAGANNATH TEMPLE, PURI",ODISHA,21.0,30.0,7.5,7.7,838.0,1019.0,7.5,2.4,0.34,0.82,2.0,33.0,220.0,220.0,470.0,578.0,0.33,0.42,0.01,0.01,Not Drinkable
1657,"HOSPITAL ? BUS STAND?MAUSHIMA TEMPLE AREA, PURI",ODISHA,21.0,30.0,7.5,8.3,415.0,636.0,7.5,1.2,0.39,5.74,79.0,79.0,240.0,240.0,470.0,578.0,0.27,0.33,0.01,0.01,Not Drinkable
1658,"BALIAPANDA, PURI",ODISHA,30.0,30.0,8.4,8.4,291.0,291.0,8.4,1.1,0.52,0.52,1.8,1.8,1.8,1.8,470.0,578.0,0.96,0.96,0.01,0.01,Drinkable
3964,"NEAR MKCG MEDICAL COLLEGE,BERHAMPUR",ODISHA,24.0,32.0,7.5,8.2,698.0,762.0,7.5,1.4,3.78,4.52,1.8,1.8,1.8,1.8,470.0,578.0,0.48,0.98,0.01,0.01,Drinkable
3965,"NEAR BUS STAND, BERHAMPUR",ODISHA,23.0,32.0,7.6,7.7,441.0,602.0,7.6,1.8,0.73,4.52,1.8,1.8,1.8,1.8,470.0,578.0,0.76,1.03,0.01,0.01,Drinkable
3966,"NEAR BADABAZAR, BERHAMPUR",ODISHA,24.0,32.0,7.5,7.5,728.0,1485.0,7.5,5.0,0.62,1.94,1.8,1.8,1.8,1.8,470.0,578.0,0.35,0.72,0.01,0.01,Drinkable
3967,"NEAR RAILWAY STATION STAND,BERHAMPUR",ODISHA,24.0,32.0,7.4,7.6,604.0,1204.0,7.4,5.0,1.89,4.62,1.8,1.8,1.8,1.8,470.0,578.0,0.36,0.57,0.01,0.01,Drinkable
3968,"NEAR VSS MEDICAL COLLEGE,BURLA, SAMBALPUR",ODISHA,28.0,28.0,7.1,7.2,493.0,708.0,7.1,5.0,0.32,1.42,1.8,1.8,1.8,1.8,470.0,578.0,0.48,0.74,0.01,0.01,Drinkable
3969,"NEAR RAILWAY STATION,SAMBALPUR",ODISHA,26.0,28.0,7.1,7.3,618.0,947.0,7.1,5.0,2.2,9.14,1.8,1.8,1.8,1.8,470.0,578.0,0.48,0.72,0.01,0.01,Drinkable
3970,"NEAR PANTHANIVAS,SAMBALPUR",ODISHA,27.0,29.0,7.1,7.1,254.0,539.0,7.1,5.0,0.62,1.42,1.8,1.8,1.8,1.8,470.0,578.0,0.32,0.44,0.01,0.01,Drinkable
3971,ANGUL TOWNSHIP,ODISHA,24.0,27.0,6.9,7.1,914.0,963.0,6.9,1.1,4.96,18.02,1.8,1.8,1.8,1.8,470.0,578.0,0.42,0.43,0.01,0.01,Drinkable
3972,"NALCO TOWNSHIP, TALCHER",ODISHA,23.0,27.0,7.3,7.4,527.0,674.0,7.3,1.1,1.02,1.22,49.0,49.0,49.0,49.0,470.0,578.0,0.39,0.98,0.01,0.01,Drinkable
3973,"MAHANADI COAL FIELD AREA,TALCHER",ODISHA,23.0,27.0,6.8,7.3,180.0,500.0,6.8,1.8,1.32,5.0,920.0,920.0,1600.0,1600.0,470.0,578.0,0.28,0.4,0.01,0.01,Not Drinkable
3974,"KANIHA, TALCHER",ODISHA,23.0,26.0,7.3,7.4,284.0,494.0,7.3,1.1,0.42,1.09,1.8,1.8,1.8,1.8,470.0,578.0,0.36,0.45,0.01,0.01,Drinkable
3975,TALCHER TOWN,ODISHA,23.0,23.0,6.8,7.47,314.0,314.0,6.8,5.0,0.99,0.99,1.8,1.8,1.8,1.8,470.0,578.0,0.36,0.36,0.01,0.01,Drinkable
3976,"MERAMUNDALI AREA, TALCHER",ODISHA,23.0,27.0,7.2,7.4,815.0,1187.0,7.2,1.1,1.1,1.32,33.0,130.0,130.0,130.0,470.0,578.0,0.42,0.8,0.01,0.01,Not Drinkable
3977,TALCHER THERMAL AREA,ODISHA,24.0,27.0,6.9,7.2,687.0,846.0,6.9,1.1,0.32,-0.8,1.8,1.8,1.8,1.8,470.0,578.0,0.3,0.64,0.01,0.01,Drinkable
3978,"BANARPAL, TALCHER",ODISHA,23.0,27.0,6.8,7.1,420.0,898.0,6.8,1.1,0.59,6.02,22.0,22.0,22.0,22.0,470.0,578.0,0.27,0.6,0.01,0.01,Drinkable
3979,"KULAD, TALCHER",ODISHA,23.0,27.0,7.2,8.0,943.0,2041.0,7.2,1.1,0.42,0.65,79.0,79.0,350.0,350.0,470.0,578.0,0.3,1.12,0.01,0.01,Not Drinkable
3981,"BURKHAMUNDA, JHARSUGUDA",ODISHA,28.0,28.0,7.2,7.3,170.0,198.0,7.2,5.0,3.34,5.22,1.8,1.8,1.8,1.8,470.0,578.0,0.26,0.47,0.01,0.01,Drinkable
3982,"BADAMANI INDUSTRIAL ESTATE,JHARSUGUDA",ODISHA,28.0,28.0,6.8,6.8,136.0,140.0,6.8,1.2,2.15,4.72,1.8,1.8,1.8,1.8,470.0,578.0,0.31,0.33,0.01,0.01,Drinkable
3983,"BUDHIPADAR, JHARSUGUDA",ODISHA,27.0,28.0,6.5,6.7,187.0,192.0,6.5,1.5,3.5,6.82,1.8,1.8,1.8,1.8,470.0,578.0,0.32,0.32,0.01,0.01,Drinkable
3984,"BRAJARAJ NAGAR MINING BELT,JHARSUGUDA",ODISHA,27.0,28.0,6.0,6.6,139.0,215.0,6.0,1.4,0.72,4.54,1.8,1.8,1.8,1.8,470.0,578.0,0.31,0.51,0.01,0.01,Drinkable
3985,"RAMPUR AREA (WATER TANK),JHARSUGUDA",ODISHA,27.0,28.0,6.6,6.6,243.0,246.0,6.6,5.0,0.32,0.85,1.8,1.8,1.8,1.8,470.0,578.0,0.3,0.52,0.01,0.01,Drinkable
3986,"IB THERMAL POWER STATION,JHARSUGUDA",ODISHA,28.0,28.0,6.1,6.8,100.0,214.0,6.1,5.0,0.32,0.51,1.8,1.8,1.8,1.8,470.0,578.0,0.26,0.33,0.01,0.01,Drinkable
3987,"BELPAHAR AREA, JHARSUGUDA",ODISHA,28.0,28.0,6.6,7.1,145.0,149.0,6.6,5.0,0.32,0.65,350.0,350.0,540.0,540.0,470.0,578.0,0.25,0.85,0.01,0.01,Not Drinkable
3988,"BADAPADIA MARKET COMPLEX,PARADEEP",ODISHA,26.0,29.0,8.1,8.3,3545.0,5161.0,8.1,1.4,4.34,4.39,1.8,1.8,1.8,1.8,470.0,578.0,0.29,1.33,0.01,0.01,Not Drinkable
3989,"MUSADIHA, PARADEEP",ODISHA,27.0,30.0,7.8,7.9,582.0,5088.0,7.8,1.5,4.03,5.0,1.8,1.8,1.8,1.8,470.0,578.0,0.31,0.62,0.01,0.01,Not Drinkable
3990,"TISCO, SUKINDA",ODISHA,21.0,22.0,6.9,8.4,313.0,373.0,6.9,1.2,2.33,3.03,1600.0,1600.0,1600.0,1600.0,470.0,578.0,0.49,0.49,0.01,0.01,Not Drinkable
3991,"SARUABIL, SUKINDA",ODISHA,21.0,22.0,6.3,8.3,180.0,239.0,6.3,1.1,4.18,6.62,33.0,33.0,33.0,33.0,470.0,578.0,0.47,0.47,0.01,0.01,Drinkable
3992,"KALIAPANI, SUKINDA",ODISHA,21.0,22.0,6.2,8.4,192.0,400.0,6.2,1.4,0.36,2.05,1.8,1.8,1.8,1.8,470.0,578.0,0.22,0.48,0.01,0.01,Drinkable
3993,"KAMARDA, SUKINDA",ODISHA,21.0,22.0,6.5,8.2,225.0,233.0,6.5,1.1,0.59,1.87,49.0,49.0,79.0,79.0,470.0,578.0,0.21,0.37,0.01,0.01,Drinkable
3994,"CHAKULIA, BALASORE",ODISHA,22.0,24.0,7.2,7.3,286.0,287.0,7.2,5.0,0.32,0.72,240.0,240.0,350.0,350.0,470.0,578.0,0.35,0.56,0.01,0.01,Not Drinkable
3995,"KUANRPUR, BALASORE",ODISHA,24.0,24.0,7.8,7.8,329.0,329.0,7.8,5.0,0.62,0.62,45.0,45.0,350.0,350.0,470.0,578.0,5.14,5.14,0.01,0.01,Not Drinkable
3996,"NAIGOPALPUR, BALASORE",ODISHA,22.0,24.0,6.7,7.3,157.0,317.0,6.7,5.0,0.33,0.42,130.0,130.0,350.0,350.0,470.0,578.0,0.32,0.39,0.01,0.01,Not Drinkable
4862,"MARKET COMPLEX, COURT CHHAK, KHADIA ROAD,KENDRAPARA",ODISHA,28.0,30.0,7.3,7.5,485.0,985.0,7.3,1.1,0.32,0.4,1.8,1.8,1.8,1.8,470.0,578.0,0.32,0.43,0.01,0.01,Drinkable
4863,"INSIDE GAJMARA UP SCHOOL,GAJAMARA, DHENKANAL",ODISHA,25.0,26.0,6.2,7.2,68.0,144.0,6.2,1.1,0.34,0.59,130.0,130.0,350.0,350.0,470.0,578.0,0.25,0.44,0.01,0.01,Not Drinkable
4864,DHENKANAL DAILY MARKETAREA,ODISHA,25.0,26.0,6.5,7.1,184.0,339.0,6.5,1.2,0.42,1.21,79.0,79.0,240.0,240.0,470.0,578.0,0.34,0.47,0.01,0.01,Not Drinkable
4865,"DISTRICT HEAD QUARTERHOSPITAL PREMISES, BHADRAK",ODISHA,22.0,24.0,6.9,7.2,305.0,361.0,6.9,1.2,0.37,0.42,1.8,1.8,1.8,1.8,470.0,578.0,0.3,0.57,0.01,0.01,Drinkable
4866,"SALANDI HOSPITAL PREMISES NEAR UNAUTHORISED GARBAGE DISPOSAL SITE BY THE SIDE OFNH, BHADRAK",ODISHA,22.0,24.0,7.3,7.4,156.0,377.0,7.3,5.0,0.36,1.67,1.8,1.8,1.8,1.8,470.0,578.0,0.33,0.77,0.01,0.01,Drinkable
4867,"DHANGIDIMUTA VILLAGE (KUSUMI GP OFFICE NEAR BADAMPAHAR MINING AREA,MAYURBHANJ",ODISHA,22.0,24.0,6.7,7.2,155.0,184.0,6.7,1.1,0.62,0.85,1.8,1.8,1.8,1.8,470.0,578.0,0.33,0.46,0.01,0.01,Drinkable
4868,DHANGIDIMUTA VILLAGE (BASTISAHI) NEAR CATCH POND OF,ODISHA,22.0,24.0,6.9,7.2,190.0,276.0,6.9,1.6,1.84,3.54,23.0,23.0,79.0,79.0,470.0,578.0,0.29,0.44,0.01,0.01,Drinkable
4869,"JODA WEST MANGANESE MINE OF M/S TATA STEEL LTD. (BICHHAKUNDI COLONY), JODA,KEONJHAR",ODISHA,22.0,26.0,6.3,7.2,101.0,118.0,6.3,1.3,0.67,0.92,1.8,1.8,1.8,1.8,470.0,578.0,0.67,0.67,0.01,0.01,Drinkable
4870,"BALDA BLOCK IRON ORE MINES OF M/S SIRAJUDDIN & CO. (NEAR TIME OFFICE INSIDE THE MINELEASEHOLD AREA), KEONJHAR",ODISHA,22.0,25.0,5.6,6.8,76.0,86.0,5.6,1.5,0.42,0.8,1.8,1.8,1.8,1.8,470.0,578.0,0.64,0.64,0.01,0.01,Drinkable
4871,"ROIDA?II IRON ORE MINES OF M/S K N RAM & CO., TANTO,BHADRASAHI, BARBIL, KEONJHAR",ODISHA,22.0,25.0,5.6,6.9,101.0,158.0,5.6,5.0,1.72,2.2,1.8,1.8,1.8,1.8,470.0,578.0,0.47,0.47,0.01,0.01,Drinkable
4872,"THAKURANI IRON ORE MINES OF M/S KAYPEE ENTERPRISES NEARVT CENTRE, BARBIL, KEONJHAR",ODISHA,21.0,25.0,5.6,6.7,67.0,102.0,5.6,5.0,2.39,2.52,79.0,79.0,140.0,140.0,470.0,578.0,0.46,0.46,0.01,0.01,Not Drinkable
4873,"DDM OFFICE, KOIRA PREMISES,SUNDARGARH",ODISHA,22.0,31.0,6.9,7.1,70.0,145.0,6.9,5.0,0.6,1.41,1.8,1.8,1.8,1.8,470.0,578.0,0.31,0.97,0.01,0.01,Drinkable
4874,"TENSA RESIDENTIAL AREA,KOIRA, SUNDARGARH",ODISHA,22.0,31.0,6.8,6.9,218.0,224.0,6.8,5.0,0.32,0.32,1.8,1.8,1.8,1.8,470.0,578.0,0.28,0.35,0.01,0.01,Drinkable
4875,"COLLECTOR OFFICE PREMISES,DEOGARH",ODISHA,22.0,30.0,6.6,6.9,320.0,338.0,6.6,5.0,0.32,0.32,1.8,1.8,1.8,1.8,470.0,578.0,0.29,0.37,0.01,0.01,Drinkable
4876,"GOVT. MODEL DEGREE COLLAGEPREMISES, DEOGARH",ODISHA,22.0,22.0,6.8,6.8,522.0,522.0,6.8,5.0,3.88,3.88,1.8,1.8,1.8,1.8,470.0,578.0,0.29,0.29,0.01,0.01,Drinkable
4877,"INSIDE THE PREMISES OF DISTRICT HEAD QUARTER HOSPITAL, PARALAKHEMUNDI,GAJAPATI",ODISHA,26.0,27.0,6.7,7.2,665.0,1035.0,6.7,1.1,4.45,17.52,1.8,1.8,1.8,1.8,470.0,578.0,0.35,0.49,0.01,0.01,Drinkable
4878,"NEAR SOLID WASTE DISPOSAL SITE OF GAJAPATI MUNICIPALITYAT KELLY SAHI, GAJAPATI",ODISHA,26.0,27.0,6.9,7.1,1005.0,1975.0,6.9,1.1,4.91,17.51,1.8,1.8,1.8,1.8,470.0,578.0,0.32,0.46,0.01,0.01,Drinkable
4879,"INSIDE THE PREMISES OF DISTRICT HEAD QUARTERHOSPITAL, PHULBANI",ODISHA,21.0,32.0,6.6,7.2,287.0,306.0,6.6,5.0,1.98,4.62,1.8,1.8,1.8,1.8,470.0,578.0,0.3,0.53,0.01,0.01,Drinkable
4880,"NEAR SOLID WASTE DISPOSAL SITE OF PHULBANI MUNICIPALITY AT DADA PUJA MOUZA,PHULBANI",ODISHA,22.0,31.0,6.8,7.1,241.0,305.0,6.8,5.0,1.52,4.02,1.8,1.8,1.8,1.8,470.0,578.0,0.26,0.66,0.01,0.01,Drinkable
4881,"INSIDE THE PREMISES OF DISTRICT HEAD QUARTERHOSPITAL, NAYAGARH",ODISHA,21.0,32.0,6.9,7.7,497.0,1138.0,6.9,5.0,1.46,3.62,1.8,1.8,1.8,1.8,470.0,578.0,0.29,0.47,0.01,0.01,Drinkable
4882,NEAR SOLID WASTE DISPOSALSITE OF NAYAGARH NAC AT,ODISHA,21.0,31.0,7.1,7.3,425.0,1145.0,7.1,5.0,1.71,4.03,1.8,1.8,1.8,1.8,470.0,578.0,0.31,0.46,0.01,0.01,Drinkable
4883,"NEAR BARGARH GOVT.HOSPITAL, BARGARH",ODISHA,27.0,29.0,7.1,7.4,553.0,1238.0,7.1,5.0,2.25,7.84,1.8,1.8,1.8,1.8,470.0,578.0,0.49,0.67,0.01,0.01,Drinkable
4884,"NEAR GANAPATI GOVT.HOSPITAL, BARGARH",ODISHA,26.0,29.0,6.6,7.1,791.0,1095.0,6.6,5.0,1.51,8.53,1.8,1.8,1.8,1.8,470.0,578.0,0.35,0.63,0.01,0.01,Drinkable
4885,"NEAR NUAPADA GOVT.HOSPITAL, NUAPADA",ODISHA,27.0,29.0,6.8,7.3,458.0,546.0,6.8,5.0,0.82,4.72,1.8,1.8,1.8,1.8,470.0,578.0,0.31,0.33,0.01,0.01,Drinkable
4886,"NEAR NILASAILA NAGAR (BACKSIDE OF VETERINARYOFFICE, NUAPADA",ODISHA,28.0,28.0,6.9,7.3,523.0,598.0,6.9,5.0,1.8,3.33,1.8,1.8,1.8,1.8,470.0,578.0,0.39,0.47,0.01,0.01,Drinkable
4887,"NEAR BOLANGIR MEDICALCOLLEGE, BALANGIR",ODISHA,26.0,29.0,7.1,7.4,1059.0,1105.0,7.1,5.0,1.35,5.72,1.8,1.8,1.8,1.8,470.0,578.0,0.41,0.42,0.01,0.01,Drinkable
4888,"NEAR SUDPADA POST OFFICE,BALANGIR",ODISHA,27.0,30.0,7.2,7.5,1226.0,1533.0,7.2,5.0,4.5,5.92,1.8,1.8,1.8,1.8,470.0,578.0,0.42,0.48,0.01,0.01,Drinkable
4889,"NEAR TOWN GIRLS PRIMARY SCHOOL AND IN FRONT OF HEADPOST OFFICE, BOUDH",ODISHA,27.0,31.0,7.2,8.2,816.0,891.0,7.2,5.0,0.72,0.88,1.8,1.8,1.8,1.8,470.0,578.0,0.31,0.34,0.01,0.01,Drinkable
4890,"NEAR BUTUPALLI CHHAK,MAULISINGHA ROAD, BOUDH",ODISHA,28.0,31.0,7.1,7.7,580.0,692.0,7.1,5.0,4.87,6.62,1.8,1.8,1.8,1.8,470.0,578.0,0.35,0.64,0.01,0.01,Drinkable
4891,"DISTRICT HEAD QUARTERHOSPITAL CAMPUS, SONEPUR",ODISHA,27.0,30.0,7.4,7.8,636.0,796.0,7.4,5.0,4.1,5.42,1.8,1.8,1.8,1.8,470.0,578.0,0.53,0.6,0.01,0.01,Drinkable
4892,"NEAR GUNDICHA TEMPLE ATTENTEL GHAT, SONEPUR",ODISHA,26.0,30.0,7.4,8.0,551.0,768.0,7.4,5.0,2.12,4.38,1.8,1.8,1.8,1.8,470.0,578.0,0.39,0.53,0.01,0.01,Drinkable
4893,"WITNIN THE PREMISES OF BURDELLA PULLAMA TEMPLE,RAYAGADA",ODISHA,25.0,25.0,6.6,7.1,322.0,458.0,6.6,1.1,4.66,7.54,1.8,1.8,130.0,130.0,470.0,578.0,0.27,0.56,0.01,0.01,Not Drinkable
4894,"KASTURI NAGAR, RAYAGADA",ODISHA,25.0,26.0,6.7,7.4,263.0,307.0,6.7,1.1,4.41,9.03,1.8,1.8,240.0,240.0,470.0,578.0,0.26,0.49,0.01,0.01,Not Drinkable
4895,"BADACHINDRI, KORAPUT",ODISHA,24.0,24.0,6.1,6.6,503.0,560.0,6.1,1.1,4.61,15.54,1.8,1.8,1.8,1.8,470.0,578.0,0.23,0.57,0.01,0.01,Drinkable
4896,"JAGANNATH TEMPLE, KORAPUT",ODISHA,24.0,24.0,7.3,7.4,96.0,175.0,7.3,1.5,1.76,2.62,1.8,1.8,1.8,1.8,470.0,578.0,0.26,0.6,0.01,0.01,Drinkable
4897,"TOTAGUDA, NAWARANGPUR",ODISHA,25.0,26.0,6.2,6.8,513.0,568.0,6.2,1.1,1.95,18.41,1.8,1.8,1.8,1.8,470.0,578.0,0.41,0.41,0.01,0.01,Drinkable
4898,"GABRALGUDA, NAWARANGPUR",ODISHA,25.0,26.0,6.5,6.8,91.0,142.0,6.5,1.1,1.19,2.44,240.0,240.0,540.0,540.0,470.0,578.0,0.21,0.43,0.01,0.01,Not Drinkable
4899,"GOSALPADA COLONY (WARD NO.7), BHAWANIPATNA",ODISHA,25.0,27.0,6.8,6.9,668.0,846.0,6.8,1.1,4.09,15.76,1.8,1.8,1.8,1.8,470.0,578.0,0.3,0.4,0.01,0.01,Drinkable
4900,"SITABUDIPARA (IRRIGATION COLONY, WARD NO. 17),BHAWANIPATNA",ODISHA,26.0,27.0,7.2,7.2,517.0,545.0,7.2,1.2,1.82,3.52,1.8,1.8,1.8,1.8,470.0,578.0,0.46,0.46,0.01,0.01,Drinkable
4901,"MV?43, MALKANIGIRI",ODISHA,25.0,26.0,6.4,6.5,307.0,341.0,6.4,1.1,3.73,7.55,1.8,1.8,1.8,1.8,470.0,578.0,0.3,0.39,0.01,0.01,Drinkable
4902,"TEKBADI OF NETAJI NAGAR,MALKANIGIRI",ODISHA,25.0,26.0,6.7,6.7,447.0,550.0,6.7,1.4,4.26,5.92,1.8,1.8,1.8,1.8,470.0,578.0,0.23,0.5,0.01,0.01,Drinkable
4903,"HAZARIBAGICHA PRIMARY SCHOOL, HAZARIBAGICHA,KENDRAPARA",ODISHA,28.0,29.2,7.6,8.1,435.0,5161.0,7.6,1.1,0.92,4.39,1.8,1.8,1.8,1.8,470.0,578.0,0.55,1.33,0.01,0.01,Not Drinkable
1397,"KRISHNA NAGAR BOREWELL, PUMPING STATION, EAST COAST ROAD, LAWSPET, NEAR DEPUTY COLLECTOR OFFICE,PUDUCHERRY.",PUDUCHERRY,31.0,31.0,6.07,6.07,1123.0,1123.0,6.07,5.0,8.93,8.93,2.0,2.0,4.5,8.0,627.0,627.0,0.31,0.415,0.01,0.01,Not Drinkable
1398,"THENGAITHITTU BOREWELL, PUMPING STATION, II CROSS, PUDHU NAGAR, THENGAITHITTU,PUDUCHERRY.",PUDUCHERRY,31.0,31.0,6.29,6.29,2030.0,2030.0,6.29,5.0,1.75,1.75,2.0,2.0,4.5,8.0,1209.0,1209.0,0.31,0.415,0.01,0.01,Not Drinkable
1453,"MUTHIRAIPPALAYAM BOREWELL, PUMPING STATION, MUTHIRAIPPALAYAM,PUDUCHERRY.",PUDUCHERRY,30.5,30.5,6.54,6.54,955.0,955.0,6.54,5.0,4.12,4.12,2.0,2.0,4.5,8.0,494.0,494.0,0.31,0.415,0.01,0.01,Drinkable
1454,"PONDICHERRY UNIVERSITY BOREWELL, PUMPING STATION, STAFF QUARTERS, PONDICHERRY UNIVERSITY CAMPUS, KALAPET,PUDUCHERRY.",PUDUCHERRY,31.0,31.0,5.7,5.7,560.0,560.0,5.7,5.0,2.43,2.43,2.0,2.0,4.5,8.0,292.0,292.0,0.31,0.415,0.01,0.01,Drinkable
1687,"CHETTY KOIL OPENWELL, CHETTY KOIL, MISSION STREET,PUDUCHERRY.",PUDUCHERRY,30.0,30.0,7.32,7.32,2370.0,2370.0,7.32,5.0,0.32,0.32,2.0,2.0,4.5,8.0,1143.0,1143.0,0.31,0.415,0.01,0.01,Not Drinkable
1688,"KATTERIKUPPAM BOREWELL, PUMPING STATION, ERIKKARAI ROAD, KATTERIKUPPAM,PUDUCHERRY.",PUDUCHERRY,29.5,29.5,7.33,7.33,1038.0,1038.0,7.33,5.0,0.64,0.64,2.0,2.0,4.5,8.0,437.0,437.0,0.31,0.415,0.01,0.01,Drinkable
2009,"KURUMBAPET BOREWELL, PUMPING STATION, GOPALAN KADAI ROAD, KURUMBAPET,PUDUCHERRY.",PUDUCHERRY,31.0,31.0,6.55,6.55,916.0,916.0,6.55,5.0,4.08,4.08,2.0,2.0,4.5,8.0,401.0,401.0,0.31,0.415,0.01,0.01,Drinkable
2010,"METTUPALAYAM BOREWELL, PUMPING STATION, PIPDIC INDUSTRIAL ESTATE,METTUPALAYAM, PUDUCHERRY.",PUDUCHERRY,31.0,31.0,6.39,6.39,1504.0,1504.0,6.39,5.0,0.76,0.76,2.0,2.0,4.5,8.0,955.0,955.0,0.31,0.415,0.01,0.01,Not Drinkable
2011,"URUVAIYAR BOREWELL, PUMPING STATION,  LAKSHMI NARASIMMAR NAGAR,URUVAIYAR, PUDUCHERRY.",PUDUCHERRY,31.0,31.0,7.1,7.1,2850.0,2850.0,7.1,5.0,1.85,1.85,2.0,2.0,4.5,8.0,1512.0,1512.0,0.31,0.415,0.01,0.01,Not Drinkable
2012,"MARUTHI SCHOOL BOREWELL, MARUTHI SCHOOL, MARUTHI NAGAR, KARUVADIKUPPAM,PUDUCHERRY.",PUDUCHERRY,31.0,31.0,6.38,6.38,2290.0,2290.0,6.38,5.0,1.45,1.45,2.0,2.0,4.5,8.0,1141.0,1141.0,0.31,0.415,0.01,0.01,Not Drinkable
2013,"T.R.PATTINAM BOREWELL, PUMPING STATION, NAGAPATTINAM MAIN ROAD,T.R. PATTINAM, KARAIKAL, U.TOF PUDUCHERRY.",PUDUCHERRY,26.8,29.5,8.44,8.69,1990.0,2760.0,8.44,5.0,0.32,0.32,2.0,2.0,4.5,8.0,1038.0,1096.0,0.31,0.415,0.01,0.01,Not Drinkable
2014,"VADAMATTAM BOREWELL, PUMPING STATION, KOTTUCHERRY ? NEDUNKADU ROAD, VADAMATTAM,KARAIKAL, U.T OF  PUDUCHERRY.",PUDUCHERRY,26.8,31.0,8.52,8.67,1550.0,2020.0,8.52,5.0,0.36,0.4,2.0,2.0,4.5,8.0,828.0,869.0,0.31,0.415,0.01,0.01,Not Drinkable
2446,"PALLUR OPENWELL, GOVT HEALTH STAFF QUARTERS CAMPUS, PALLUR, MAHE, U.T OFPUDUCHERRY.",PUDUCHERRY,27.5,27.5,5.44,5.44,344.0,344.0,5.44,5.0,3.89,3.89,2.0,2.0,4.5,8.0,270.0,270.0,0.31,0.415,0.01,0.01,Not Drinkable
2447,"PANDAKKAL OPENWELL, KIZHAKKU EDUTHA COLONY, PANTHAKKAL, MAHE, U.T OFPUDUCHERRY.",PUDUCHERRY,27.0,27.0,5.4,5.4,102.0,102.0,5.4,5.0,1.2,1.2,2.0,2.0,4.5,8.0,50.0,50.0,0.31,0.415,0.01,0.01,Not Drinkable
3882,"ECHANGADU BOREWELL, PUMPING STATION, PANITHITTU ROAD, ECHANGADU, KIRUMAMPAKKAM,PUDUCHERRY.",PUDUCHERRY,32.0,32.0,6.38,7.47,630.0,630.0,6.38,5.0,0.32,0.32,2.0,2.0,4.5,8.0,265.0,265.0,0.31,0.415,0.01,0.01,Drinkable
3883,"BAHOUR BOREWELL, PUMPING STATION, BAHOUR LAKE ROAD,BAHOUR, PUDUCHERRY.",PUDUCHERRY,32.0,32.0,6.78,6.78,767.0,767.0,6.78,5.0,0.32,0.32,2.0,2.0,4.5,8.0,206.0,206.0,0.31,0.415,0.01,0.01,Drinkable
3884,"CHEVALIER SELLANE GOVT SCHOOL BOREWELL, CHEVALIER SELLANE GOVT HIGHER SECONDARY SCHOOL, EAST COAST ROAD, KALAPET,PUDUCHERRY.",PUDUCHERRY,31.0,31.0,7.31,7.31,1247.0,1247.0,7.31,5.0,4.84,4.84,2.0,2.0,4.5,8.0,640.0,640.0,0.31,0.415,0.01,0.01,Not Drinkable
3885,"SEDARAPET BOREWELL, PUMPING STATION, DHANDERAR KULAM, SEDARAPET,PUDUCHERRY.",PUDUCHERRY,29.0,29.0,6.82,6.82,2110.0,2110.0,6.82,5.0,3.04,3.04,2.0,2.0,4.5,8.0,1150.0,1150.0,0.31,0.415,0.01,0.01,Not Drinkable
